st_rad,st_raerr,st_disterr1,st_masserr2,st_teffn,st_distn,pl_orbinclerr2,pl_bmassprov,pl_ttvflag,pl_orbeccenn,st_disterr2,ra_str,st_raderr2,pl_discmethod,pl_orbincllim,gaia_gmaglim,pl_bmassjlim,pl_orbperlim,pl_denslim,pl_bmassj,pl_orbsmaxlim,pl_dens,pl_denserr2,pl_radjlim,st_tefferr2,gaia_gmagerr,pl_orbsmaxerr1,st_tefflim,st_radn,pl_orbpererr1,pl_orbpererr2,pl_orbper,pl_orbeccenlim,rowupdate,pl_radj,pl_radn,pl_orbeccen,pl_orbsmaxerr2,pl_bmassn,pl_orbincl,st_decerr,st_posn,pl_letter,pl_hostname,pl_orbeccenerr2,pl_radjerr1,st_teff,pl_bmassjerr1,st_radlim,pl_orbincln,pl_orbinclerr1,pl_kepflag,pl_orbeccenerr1,st_massn,st_masslim,ra,dec_str,st_raderr1,st_optmaglim,pl_orbsmaxn,st_optmag,pl_pnum,st_dist,pl_nnotes,gaia_gmag,pl_orbsmax,pl_facility,st_optband,st_masserr1,pl_bmassjerr2,pl_controvflag,st_tefferr1,pl_densn,st_mass,st_distlim,pl_k2flag,st_optmagerr,pl_name,pl_orbpern,pl_radjerr2,dec,pl_denserr1
1.04,,,-0.05,,,-13.000,Mass,,,,,-0.03,,0,,0,0,0,4.51000,0,3.670000,,0,-77.00,,0.070000,0,,46.00000000,-46.00000000,1928.00000000,0,,1.150,,0.530000,-0.070000,,71.000,,,b,,-0.200000,,5421.00,0.91000,0,,13.000,,0.200000,,0,242.5481731,,0.03,,,,,,5,,2.930000,,,0.05,-0.61000,,77.00,,0.90,,,,HD 142022 A b,,,-84.2317494,
4.63,,,-0.47,,,,Msini,,,,,-0.16,,,,0,0,0,3.07000,0,2.390000,,0,-13.00,,0.090000,0,,48.00000000,-48.00000000,1299.00000000,0,,1.170,,0.000000,-0.090000,,,,,b,,,,4922.00,0.42000,0,,,,,,0,238.2342443,,0.16,,,,,,1,,2.780000,,,0.47,-0.42000,,13.00,,3.50,,,,HD 142245 b,,,15.4306118,
1.04,,,-0.10,,,,Msini,,,,,-0.02,,,,0,0,0,1.67000,0,1.190000,,0,-28.00,,0.020000,0,,1.60000000,-1.60000000,386.29999000,0,,1.200,,0.500000,-0.020000,,,,,b,,,,5940.00,0.12000,0,,,,,,0,239.4189890,,0.02,,,,,,1,,1.060000,,,0.10,-0.12000,,28.00,,1.07,,,,HD 142415 b,,,-60.2006948,
1.65,,,-0.11,,,,Msini,,,,,-0.02,,,,0,0,0,1.21000,0,0.822000,,0,-60.00,,0.000900,0,,0.00030000,-0.00030000,2.19740000,1,,1.220,,0.070000,-0.000900,,,,,b,,,,6380.00,0.06000,0,,,,,,0,238.4023547,,0.01,,,,,,0,,0.037900,,,0.11,-0.06000,,60.00,,1.51,,,,HD 143105 b,,,68.7199779,
0.92,,,-0.03,,,-12.000,Mass,,,,,-0.04,,0,,0,0,0,4.35000,0,3.540000,,0,-10.00,,0.018000,0,,1.64000000,-1.70000000,1039.15000000,0,,1.150,,0.197000,-0.018000,,50.000,,,b,,-0.006000,,5507.00,1.20000,0,,19.000,,0.006000,,0,240.4588405,,0.04,,,,,,2,,1.988000,,,0.03,-0.66000,,10.00,,0.97,,,,HD 143361 b,,,-44.4350575,
1.65,,,-0.16,,,,Msini,,,,,-0.07,,,,0,0,0,0.06400,0,1.030000,,0,-123.70,,0.011000,0,,0.03099000,-0.04979000,40.43914000,0,,0.425,,0.821000,-0.012000,,,,,b,,-0.171000,,6126.00,0.02100,0,,,,0.078000,,0,242.5721002,,0.09,,,,,,0,,0.242000,,,0.16,-0.01600,,149.78,,1.16,,,,HD 144899 b,,,-47.9146826,
1.05,,,-0.14,,,,Msini,,,,,-0.02,,,,0,0,0,6.02000,0,5.010000,,0,-20.00,,0.010000,0,,0.13000000,-0.13000000,103.95000000,0,,1.140,,0.310000,-0.010000,,,,,b,,-0.020000,,6014.00,0.48000,0,,,,0.020000,,0,242.9019658,,0.02,,,,,,0,,0.450000,,,0.14,-0.48000,,20.00,,1.20,,,,HD 145377 b,,,-27.0781199,
9.90,,,-0.30,,,,Msini,,,,,-0.50,,,,0,0,0,2.79400,0,2.120000,,0,-100.00,,0.001000,0,,0.18000000,-0.20000000,176.13000000,0,,1.180,,0.111000,-0.001000,,,,,b,,-0.040000,,4757.00,0.13200,0,,,,0.039000,,0,242.5162215,,0.50,,,,,,0,,0.762000,,,0.30,-0.11700,,100.00,,1.90,,,,HD 145457 b,,,26.7429068,
1.00,,,-0.11,,,-29.051,Mass,,,,,-0.02,,0,,0,0,0,5.02500,0,4.090000,,0,-81.56,,1.296000,0,,2654.17497000,-1896.09685000,15732.45889000,0,,1.150,,0.393000,-1.153000,,129.097,,,c,,-0.048000,,5314.94,0.87300,0,,6.255,,0.045000,,0,242.6021014,,0.02,,,,,,0,,11.924000,,,0.11,-1.06700,,81.56,,0.91,,,,HD 145675 c,,,43.8163621,
6.93,,,-0.12,,,-41.759,Mass,,,,,-0.17,,0,,0,0,0,2.07200,0,1.500000,,0,-78.09,,0.108000,0,,48.76203000,-49.34891000,2751.53433000,0,,1.190,,0.078000,-0.113000,,81.958,,,b,,-0.027000,,4823.75,1.63400,0,,40.879,,0.009000,,0,243.2912249,,0.17,,,,,,0,,4.890000,,,0.12,-0.04800,,78.09,,2.06,,,,HD 145934 b,,,13.2394527,
1.15,,,,,,,Msini,,,,,-0.03,,,,0,0,0,0.02026,0,2.500000,,0,-18.00,,0.002200,0,,0.00045000,-0.00045000,5.77152000,1,,0.216,,0.172000,-0.002200,,,,,b,,,,5765.00,0.00192,0,,,,,,0,4.6762645,,0.03,,,,,,1,,0.063400,,,,-0.00192,,18.00,,1.02,,,,HD 1461 b,,,-8.0536206,
1.15,,,,,,,Msini,,,,,-0.03,,,,0,0,0,0.01759,0,2.770000,,0,-18.00,,0.003900,0,,0.00290000,-0.00290000,13.50520000,1,,0.199,,0.305000,-0.003900,,,,,c,,,,5765.00,0.00230,0,,,,,,0,4.6762645,,0.03,,,,,,,,0.111700,,,,-0.00230,,18.00,,1.02,,,,HD 1461 c,,,-8.0536206,
0.94,,,-0.03,,,,Msini,,,,,-0.01,,,,0,0,0,2.12000,0,1.540000,,0,-55.00,,0.003900,0,,0.00800000,-0.00800000,44.23600000,0,,1.190,,0.468600,-0.003900,,,,,b,,-0.008100,,5441.00,0.07000,0,,,,0.008100,,0,245.7490012,,0.02,,,,,,0,,0.238800,,,0.03,-0.07000,,55.00,,0.93,,,,HD 147018 b,,,-61.6901291,
0.94,,,-0.03,,,,Msini,,,,,-0.01,,,,0,0,0,6.56000,0,5.580000,,0,-55.00,,0.039000,0,,18.00000000,-18.00000000,1008.00000000,0,,1.130,,0.133000,-0.039000,,,,,c,,-0.011000,,5441.00,0.32000,0,,,,0.011000,,0,245.7490012,,0.02,,,,,,0,,1.922000,,,0.03,-0.32000,,55.00,,0.93,,,,HD 147018 c,,,-61.6901291,
0.63,,,-0.08,,,,Msini,,,,,-0.01,,,,0,0,0,0.06796,0,0.985000,,0,-50.00,,0.000200,0,,0.14000000,-0.14000000,86.58000000,0,,0.440,,0.063000,-0.000200,,,,,b,,-0.038000,,4090.00,0.00346,0,,,,0.047000,,0,244.1725686,,0.01,,,,,,3,,0.319300,,,0.08,-0.00346,,50.00,,0.58,,,,HD 147379 b,,,67.2392041,
0.98,,,,,,,Msini,,,,,-0.02,,,,0,0,0,1.21000,0,0.823000,,0,,,,0,,6.30000000,-6.30000000,528.40000000,0,,1.220,,0.260000,,,,,,b,,-0.050000,,5883.00,,0,,,,0.050000,,0,246.0057894,,0.03,,,,,,5,,1.320000,,,,,,,,1.11,,,,HD 147513 b,,,-39.1929661,
5.01,,,,,,,Msini,,,,,,,,,0,0,0,1.12100,0,0.761000,,0,,,0.190000,0,,8.10000000,-8.10000000,676.60000000,0,,1.230,,0.155000,-0.190000,,,,,b,,-0.073000,,4946.00,0.06900,0,,,,0.073000,,0,35.8085099,,,,,,,,0,,1.700000,,,,-0.06900,,,,1.43,,,,HD 14787 b,,,10.8367972,
2.29,,,-0.05,,,,Msini,,,,,-0.10,,,,0,0,0,5.14000,0,4.280000,,0,-100.00,,0.018000,0,,0.02300000,-0.02300000,116.59600000,0,,1.150,,0.207000,-0.018000,,,,,b,,-0.013000,,5972.00,0.34000,0,,,,0.013000,,0,246.4380471,,0.10,,,,,,1,,0.522000,,,0.05,-0.34000,,100.00,,1.38,,,,HD 147873 b,,,-33.5672217,
2.29,,,-0.05,,,,Msini,,,,,-0.10,,,,0,0,0,2.30000,0,1.710000,,0,-100.00,,0.050000,0,,0.79000000,-0.79000000,491.54000000,0,,1.190,,0.230000,-0.050000,,,,,c,,-0.030000,,5972.00,0.18000,0,,,,0.030000,,0,246.4380471,,0.10,,,,,,1,,1.360000,,,0.05,-0.18000,,100.00,,1.38,,,,HD 147873 c,,,-33.5672217,
1.21,,,,,,,Msini,,,,,-0.03,,,,0,0,0,0.85000,0,0.553000,,0,-28.00,,0.040000,0,,28.00000000,-28.00000000,1027.00000000,0,,1.240,,0.520000,-0.050000,,,,,b,,-0.090000,,6308.00,0.67000,0,,,,0.040000,,0,247.0723035,,0.03,,,,,,0,,2.450000,,,,-0.05000,,28.00,,1.22,,,,HD 148156 b,,,-46.3175085,
1.34,,,-0.24,,,,Msini,,,,,-0.10,,,,0,0,0,1.23000,0,0.835000,,0,,,0.066000,0,,0.41000000,-0.41000000,328.55000000,0,,1.220,,0.587000,-0.066000,,,,,b,,-0.026000,,6032.00,0.25000,0,,,,0.026000,,0,246.4351678,,0.10,,,,,,0,,0.993000,,,0.24,-0.25000,,,,1.21,,,,HD 148164 b,,,11.9190729,
1.34,,,-0.24,,,,Msini,,,,,-0.10,,,,0,0,0,5.16000,0,4.300000,,0,,,0.500000,0,,114.00000000,-114.00000000,5062.00000000,0,,1.150,,0.125000,-0.500000,,,,,c,,-0.017000,,6032.00,0.82000,0,,,,0.017000,,0,246.4351678,,0.10,,,,,,0,,6.150000,,,0.24,-0.82000,,,,1.21,,,,HD 148164 c,,,11.9190729,
3.86,,,-0.27,,,,Msini,,,,,-0.12,,,,0,0,0,1.30000,0,0.903000,,0,-4.00,,0.020000,0,,3.00000000,-3.00000000,331.50000000,0,,1.220,,0.160000,-0.020000,,,,,b,,-0.080000,,5025.00,0.17000,0,,,,0.080000,,0,247.1171311,,0.12,,,,,,0,,1.040000,,,0.27,-0.17000,,4.00,,1.64,,,,HD 148427 b,,,-13.3996231,
1.41,,,-0.33,,,-0.580,Mass,,,,,-0.03,,0,,0,0,0,0.38000,0,0.750000,-0.077000,0,-15.00,,0.000220,0,,0.00000200,-0.00000200,2.87589000,0,,0.740,,0.000000,-0.000220,,84.550,,,b,,,0.020,6179.00,0.06000,0,,0.580,,,,0,247.6229827,,0.03,,,,,,1,,0.043640,,,0.33,-0.06000,,15.00,,1.42,,,,HD 149026 b,,-0.020,38.3475349,0.089000
1.44,,,-0.20,,,,Msini,,,,,-0.08,,,,0,0,0,1.33000,0,0.923000,,0,,,0.002900,0,,0.00001000,-0.00001000,4.07182000,0,,1.220,,0.016700,-0.002900,,,,,b,,-0.004000,,5856.00,0.15000,0,,,,0.004000,,0,248.2126715,,0.08,,,,,,2,,0.053000,,,0.20,-0.15000,,,,1.20,,,,HD 149143 b,,,2.0844547,
0.89,,,-0.12,,,-1.480,Mass,,,,,-0.03,,0,,0,0,0,12.59700,0,11.800000,,0,-116.63,,3.103000,0,,6426.22918000,-3696.60573000,16521.52778000,0,,1.100,,0.357000,-2.056000,,13.574,,,b,,-0.236000,,5352.05,2.69400,0,,1.705,,0.162000,,0,249.2855187,,0.03,,,,,,1,,12.404000,,,0.12,-2.78200,,142.65,,0.93,,,,HD 149806 b,,,0.2546794,
16.20,,,-0.10,,,,Msini,,,,,-0.40,,,,0,0,0,2.40000,0,1.780000,,0,-83.00,,0.100000,0,,8.00000000,-8.00000000,562.00000000,0,,1.180,,0.200000,-0.100000,,,,,b,,-0.100000,,4153.00,0.40000,0,,,,0.100000,,0,247.8670682,,0.40,,,,,,0,,1.400000,,,0.10,-0.40000,,83.00,,1.30,,,,HD 150010 b,,,72.6125804,
4.67,,,,,,,Msini,,,,,,,,,0,0,0,2.75000,0,2.090000,,0,,,0.092000,0,,1.20000000,-1.20000000,428.50000000,0,,1.180,,0.031000,-0.092000,,,,,b,,-0.022000,,4947.00,0.16000,0,,,,0.022000,,0,4.8214389,,,,,,,,0,,1.262000,,,,-0.16000,,,,1.46,,,,HD 1502 b,,,14.0546830,
0.96,,,-0.12,,,-17.000,Mass,,,,,-0.02,,0,,0,0,0,2.43000,0,1.800000,,0,-27.00,,4.000000,0,,5584.00000000,-1498.00000000,5894.00000000,0,,1.180,,0.380000,-1.400000,,70.000,,,b,,-0.320000,,5961.00,0.48000,0,,14.000,,0.280000,,0,247.8255687,,0.02,,,,,,0,,6.700000,,,0.12,-0.38000,,27.00,,1.17,,,,HD 150706 b,,,79.7894032,
1.17,,,-0.16,,,,Msini,,,,,-0.04,,,,0,0,0,0.12100,0,0.632000,,0,-85.79,,0.007000,0,,0.00846000,-0.00539000,21.89288000,0,,0.619,,0.496000,-0.008000,,,,,b,,-0.104000,,6091.98,0.01900,0,,,,0.117000,,0,252.0080127,,0.05,,,,,,0,,0.160000,,,0.16,-0.02500,,129.58,,1.14,,,,HD 151450 b,,,-15.9643450,
1.17,,,-0.16,,,-8.858,Mass,,,,,-0.04,,0,,0,0,0,5.14800,0,4.290000,,0,-85.79,,2.742000,0,,5356.32955000,-4350.39093000,18144.76236000,0,,1.150,,0.138000,-2.520000,,42.369,,,c,,-0.080000,,6091.98,1.18000,0,,11.085,,0.108000,,0,252.0080127,,0.05,,,,,,0,,14.131000,,,0.16,-1.05800,,129.58,,1.14,,,,HD 151450 c,,,-15.9643450,
1.13,,,-0.03,,,,Msini,,,,,-0.07,,,,0,0,0,2.66100,0,2.020000,,0,-52.00,,0.051000,0,,37.87000000,-39.28000000,2918.92000000,0,,1.180,,0.532000,-0.053000,,,,,b,,-0.016000,,5907.00,0.04600,0,,,,0.015000,,0,253.3732313,,0.07,,,,,,0,,4.187000,,,0.03,-0.04600,,52.00,,1.15,,,,HD 152079 b,,,-46.3333582,
5.14,,,,,,,Msini,,,,,,,,,0,0,0,1.86900,0,1.360000,,0,,,0.300000,0,,4.80000000,-4.80000000,686.50000000,0,,1.200,,0.040000,-0.300000,,,,,b,,-0.031000,,5027.00,0.07100,0,,,,0.031000,,0,253.4316451,,,,,,,,0,,1.660000,,,,-0.07100,,,,1.30,,,,HD 152581 b,,,11.9736828,
1.43,,,-0.04,,,-0.730,Mass,,,,,-0.02,,0,,0,0,0,0.03637,0,1.580000,-0.830000,0,-100.00,,0.003000,0,,0.00220000,-0.00250000,11.62640000,0,,0.304,,0.140000,-0.003100,,88.850,,,b,,-0.100000,0.012,6310.00,0.02070,0,,0.730,,0.250000,,0,253.7848853,,0.02,,,,,,0,,0.105300,,,0.04,-0.01932,,100.00,,1.15,,,,HD 152843 b,,-0.011,20.4915240,0.960000
1.43,,,-0.04,,,-0.150,Mass,,,,,-0.02,,0,,1,0,1,0.08652,,0.820000,,0,-100.00,,,0,,6.23000000,-3.40000000,24.38000000,0,,0.520,,0.115000,,,88.890,,,c,,-0.080000,0.012,6310.00,,0,,0.180,,0.173000,,0,253.7848853,,0.02,,,,,,0,,,,,0.04,,,100.00,,1.15,,,,HD 152843 c,,-0.012,20.4915240,
0.86,,,-0.03,,,-0.400,Mass,,,,,-0.02,,0,,0,0,0,0.02363,0,9.300000,-1.580000,0,-50.00,,0.001200,0,,0.00017000,-0.00017000,4.75615000,0,,0.146,,0.090000,-0.001200,,88.500,,,b,,-0.050000,0.005,5125.00,0.00343,0,,0.600,,0.050000,,0,36.8678846,,0.02,,,,,,1,,0.052200,,,0.03,-0.00318,,50.00,,0.90,,,,HD 15337 b,,-0.005,-27.6361171,1.810000
0.86,,,-0.03,,,-0.100,Mass,,,,,-0.02,,0,,0,0,0,0.02552,0,3.230000,-0.720000,0,-50.00,,0.003800,0,,0.00160000,-0.00160000,17.17840000,0,,0.213,,0.050000,-0.003800,,88.500,,,c,,-0.040000,0.011,5125.00,0.00573,0,,0.200,,0.060000,,0,36.8678846,,0.02,,,,,,1,,0.126800,,,0.03,-0.00532,,50.00,,0.90,,,,HD 15337 c,,-0.011,-27.6361171,0.900000
0.75,,,-0.09,,,,Msini,,,,,-0.04,,,,0,0,0,0.06400,0,1.030000,,0,-159.51,,0.003000,0,,0.00033000,-0.00031000,7.29903000,0,,0.425,,0.065000,-0.003000,,,,,b,,-0.037000,,4837.00,0.00600,0,,,,0.053000,,0,254.4706516,,0.06,,,,,,1,,0.068000,,,0.09,-0.00700,,96.07,,0.79,,,,HD 153557 b,,,47.3678558,
0.75,,,-0.09,,,,Msini,,,,,-0.04,,,,0,0,0,0.05500,0,1.160000,,0,-159.51,,0.004000,0,,0.00140000,-0.00117000,15.27018000,0,,0.389,,0.511000,-0.004000,,,,,c,,-0.029000,,4837.00,0.00500,0,,,,0.037000,,0,254.4706516,,0.06,,,,,,1,,0.111000,,,0.09,-0.00600,,96.07,,0.79,,,,HD 153557 c,,,47.3678558,
0.75,,,-0.09,,,-0.935,Mass,,,,,-0.04,,0,,0,0,0,27.45400,0,28.500000,,0,-159.51,,1.487000,0,,3874.17546000,-4234.02733000,40654.64809000,0,,1.060,,0.152000,-1.746000,,14.324,,,d,,-0.047000,,4837.00,3.55600,0,,0.964,,0.060000,,0,254.4706516,,0.06,,,,,,1,,21.449000,,,0.09,-3.49600,,96.07,,0.79,,,,HD 153557 d,,,47.3678558,
1.28,,,-0.18,,,,Msini,,,,,-0.04,,,,0,0,0,2.95000,0,2.240000,,0,-81.00,,0.020000,0,,3.60000000,-3.60000000,499.39999000,0,,1.170,,0.340000,-0.020000,,,,,b,,-0.020000,,6124.00,0.29000,0,,,,0.020000,,0,256.1292826,,0.04,,,,,,0,,1.280000,,,0.18,-0.29000,,81.00,,1.25,,,,HD 153950 b,,,-43.3103753,
0.95,,,-0.02,,,,Msini,,,,,-0.03,,,,0,0,0,0.02077,0,2.440000,,0,-43.00,,0.002000,0,,0.01000000,-0.01000000,18.56000000,1,,0.219,,0.344000,-0.002000,,,,,b,,,,5374.00,0.00252,0,,,,,,0,256.1164214,,0.03,,,,,,,,0.134000,,,0.02,-0.00252,,43.00,,0.91,,,,HD 154088 b,,,-28.5838342,
0.85,,,-0.07,,,-12.000,Mass,,,,,-0.01,,0,,0,0,0,1.19000,0,0.808000,,0,-14.00,,0.100000,0,,93.00000000,-93.00000000,3341.55884000,0,,1.220,,0.040000,-0.100000,,69.000,,,b,,-0.050000,,5468.00,0.14000,0,,13.000,,0.050000,,0,255.6524619,,0.01,,,,,,0,,4.210000,,,0.07,-0.11000,,14.00,,0.71,,,,HD 154345 b,,,47.0855544,
8.56,,,-0.03,,,-13.000,Mass,,,,,-0.05,,0,,0,0,0,9.10000,0,8.140000,,0,-32.00,,0.070000,0,,60.00000000,-57.00000000,5163.00000000,0,,1.120,,0.200000,-0.070000,,47.000,,,b,,-0.040000,,4909.00,2.80000,0,,21.000,,0.040000,,0,255.3201345,,0.05,,,,,,1,,7.460000,,,0.03,-1.90000,,32.00,,2.07,,,,HD 154391 b,,,60.6489226,
1.32,,,-0.12,,,,Msini,,,,,-0.02,,,,0,0,0,5.37000,0,4.470000,,0,-23.00,,0.020000,0,,0.01000000,-0.01000000,163.94000000,0,,1.140,,0.610000,-0.020000,,,,,b,,-0.030000,,5743.00,0.39000,0,,,,0.030000,,0,257.5206970,,0.02,,,,,,0,,0.600000,,,0.12,-0.39000,,23.00,,1.18,,,,HD 154672 b,,,-56.4498041,
2.30,,,-0.12,,,,Msini,,,,,-0.06,,,,0,0,0,2.45000,0,1.820000,,0,-18.00,,0.020000,0,,0.50000000,-0.50000000,408.60001000,0,,1.180,,0.460000,-0.020000,,,,,b,,-0.020000,,5589.00,0.11000,0,,,,0.020000,,0,257.8161940,,0.06,,,,,,0,,1.290000,,,0.12,-0.11000,,18.00,,1.96,,,,HD 154857 b,,,-56.6810380,
1.76,,,-0.02,,,,Msini,,,,,-0.06,,,,0,0,0,2.58000,0,1.960000,,0,,,0.090000,0,,105.00000000,-105.00000000,3452.00000000,0,,1.180,,0.060000,-0.090000,,,,,c,,-0.050000,,5605.00,0.16000,0,,,,0.050000,,0,257.8161940,,0.06,,,,,,0,,5.360000,,,0.03,-0.16000,,,,1.72,,,,HD 154857 c,,,-56.6810380,
1.76,,,-0.08,,,,Msini,,,,,-0.09,,-1,,0,0,0,0.75000,0,0.477000,,0,-20.00,,0.040000,0,,2.58000000,-2.58000000,352.65000000,0,,1.250,,0.210000,-0.040000,,0.711,,,b,,-0.080000,,6239.00,0.06000,0,,,,0.080000,,0,257.4208876,,0.07,,,,,,0,,1.040000,,,0.08,-0.06000,,20.00,,1.22,,,,HD 155193 b,,,10.0381003,
1.38,,,-0.08,,,,Msini,,,,,-0.02,,,,0,0,0,0.99000,0,0.658000,,0,-13.00,,0.020000,0,,0.30000000,-0.30000000,194.30000000,0,,1.230,,0.170000,-0.020000,,,,,b,,-0.030000,,5905.00,0.08000,0,,,,0.030000,,0,257.3930947,,0.02,,,,,,0,,0.630000,,,0.08,-0.08000,,13.00,,1.15,,,,HD 155358 b,,,33.3549277,
1.38,,,,,,,Msini,,,,,-0.02,,,,0,0,0,0.82000,0,0.534000,,0,-100.00,,0.020000,0,,1.00000000,-1.00000000,391.90000000,0,,1.240,,0.160000,-0.020000,,,,,c,,-0.100000,,5900.00,0.07000,0,,,,0.100000,,0,257.3930947,,0.02,,,,,,0,,1.020000,,,,-0.07000,,100.00,,0.92,,,,HD 155358 c,,,33.3549277,
1.02,,,-0.13,,,,Msini,,,,,-0.05,,,,0,0,0,0.02400,0,2.200000,,0,-104.37,,0.001000,0,,0.00004000,-0.00004000,1.87567000,0,,0.239,,0.194000,-0.001000,,,,,b,,-0.129000,,5771.84,0.00300,0,,,,0.197000,,0,260.5364025,,0.04,,,,,,0,,0.030000,,,0.13,-0.00400,,107.21,,1.03,,,,HD 155918 b,,,-75.3492390,
1.02,,,-0.13,,,-2.131,Mass,,,,,-0.05,,0,,0,0,0,5.90900,0,4.920000,,0,-104.37,,1.170000,0,,2100.79072000,-1950.03472000,17202.19446000,0,,1.140,,0.071000,-1.179000,,31.771,,,c,,-0.053000,,5771.84,0.65300,0,,2.806,,0.051000,,0,260.5364025,,0.04,,,,,,0,,13.183000,,,0.13,-0.76600,,107.21,,1.03,,,,HD 155918 c,,,-75.3492390,
2.76,,,-0.20,,,,Msini,,,,,-0.14,,,,0,0,0,0.05000,0,1.250000,,0,-144.01,,0.008000,0,,0.01232000,-0.00601000,21.85849000,0,,0.368,,0.109000,-0.009000,,,,,b,,-0.048000,,6419.19,0.01100,0,,,,0.101000,,0,259.2646870,,0.12,,,,,,0,,0.167000,,,0.20,-0.00400,,139.97,,1.29,,,,HD 156098 b,,,-32.6630768,
2.76,,,-0.20,,,0.000,Mass,,,,,-0.14,,0,,0,0,0,5.22800,0,4.350000,,0,-144.01,,0.396000,0,,247.41756000,-516.56728000,7841.58390000,0,,1.140,,0.391000,-0.629000,,23.462,,,c,,-0.051000,,6419.19,1.93800,0,,22.352,,0.040000,,0,259.2646870,,0.12,,,,,,0,,8.415000,,,0.20,-1.28700,,139.97,,1.29,,,,HD 156098 c,,,-32.6630768,
0.95,,,-0.12,,,,Msini,,,,,-0.02,,,,0,0,0,9.43200,0,8.430000,,0,-40.00,,0.020000,0,,0.00417000,-0.00405000,133.40355000,0,,1.120,,0.647000,-0.022000,,,,,b,,-0.000700,,5453.00,0.76200,0,,,,0.000800,,0,258.0966686,,0.02,,,,,,0,,0.502000,,,0.12,-0.80100,,40.00,,0.94,,,,HD 156279 b,,,63.3527828,
0.97,,,-0.12,,,-10.533,Mass,,,,,-0.02,,0,,0,0,0,9.75000,0,8.720000,,0,-84.23,,0.219000,0,,44.45769000,-43.09387000,4818.25358000,0,,1.110,,0.261000,-0.240000,,74.699,,,c,,-0.006000,,5458.24,1.31900,0,,36.999,,0.006000,,0,258.0966686,,0.02,,,,,,0,,5.486000,,,0.12,-0.60500,,84.23,,0.94,,,,HD 156279 c,,,63.3527828,
2.16,,,,,,,Msini,,,,,-0.09,,,,0,0,0,0.74000,0,0.471000,,0,-15.00,,0.030000,0,,14.50000000,-14.50000000,842.20000000,0,,1.250,,0.220000,-0.040000,,,,,b,,-0.080000,,5900.00,0.05000,0,,,,0.080000,,0,259.9639522,,0.09,,,,,,0,,1.880000,,,,-0.04000,,15.00,,1.25,,,,HD 156411 b,,,-48.5502313,
0.72,,,-0.02,,,,Msini,,,,,-0.01,,,,0,0,0,0.01300,0,3.490000,,0,-88.00,,0.000700,0,,0.00110000,-0.00110000,4.64550000,0,,0.167,,0.000000,-0.000700,,,,,b,,,,4850.00,0.00200,0,,,,,,0,259.4183491,,0.01,,,,,,1,,0.050000,,,0.02,-0.00200,,88.00,,0.77,,,,HD 156668 b,,,29.2281610,
0.77,,,-0.02,,,,Msini,,,,,-0.01,,,,0,0,0,0.09910,0,0.737000,,0,-59.64,,0.017000,0,,5.20000000,-5.30000000,811.30000000,0,,0.550,,0.089000,-0.017000,,,,,c,,-0.061000,,4903.69,0.00790,0,,,,0.084000,,0,259.4183491,,0.01,,,,,,0,,1.570000,,,0.02,-0.00770,,59.64,,0.79,,,,HD 156668 c,,,29.2281610,
1.90,,,-0.14,,,,Msini,,,,,-0.04,,,,0,0,0,10.67000,0,9.770000,,0,-31.00,,0.020000,0,,0.09000000,-0.09000000,359.51001000,0,,1.110,,0.850000,-0.020000,,,,,b,,0.000000,,6090.00,0.74000,0,,,,0.000000,,0,260.1423366,,0.04,,,,,,2,,1.120000,,,0.14,-0.74000,,31.00,,1.38,,,,HD 156846 b,,,-19.3343650,
4.50,,,-0.56,,,,Msini,,,,,-0.16,,,,0,0,0,1.53000,0,1.090000,,0,-38.00,,0.040000,0,,6.90000000,-6.90000000,521.00000000,0,,1.210,,0.290000,-0.040000,,,,,b,,-0.090000,,4860.00,0.47000,0,,,,0.090000,,0,261.4395312,,0.16,,,,,,0,,1.500000,,,0.56,-0.47000,,38.00,,1.30,,,,HD 158038 b,,,27.3030721,
1.21,,,-0.10,,,,Msini,,,,,-0.08,,,,0,0,0,0.00698,,6.120000,-1.650000,0,-124.62,,,0,,0.00009000,-0.00010000,2.17800000,,,0.115,,,,,,,,b,,,0.006,5801.89,0.00123,0,,,,,,0,261.3495847,,0.03,,,,,,0,,,,,0.10,-0.00142,,124.62,,1.08,,,,HD 158259 b,,-0.006,52.7904721,1.160000
1.21,,,-0.10,,,,Msini,,,,,-0.08,,,,0,0,0,0.01762,,2.770000,,0,-124.62,,,0,,0.00030000,-0.00016000,3.43200000,,,0.199,,,,,,,,c,,,,5801.89,0.00189,0,,,,,,0,261.3495847,,0.03,,,,,,0,,,,,0.10,-0.00186,,124.62,,1.08,,,,HD 158259 c,,,52.7904721,
1.21,,,-0.10,,,,Msini,,,,,-0.08,,,,0,0,0,0.01702,,2.870000,,0,-124.62,,,0,,0.00081860,-0.00088140,5.19808140,,,0.195,,,,,,,,d,,,,5801.89,0.00233,0,,,,,,0,261.3495847,,0.03,,,,,,0,,,,,0.10,-0.00223,,124.62,,1.08,,,,HD 158259 d,,,52.7904721,
